url,model,color,door_count,nr_seats,year,fuel_type,engine_capacity,engine_power,body_type,gearbox,transmission,mileage,new_used,has_registration,electric_power_peak,system_performance_of_hybrid_driveline_in_hp,number_engines,price,seller_type,equipment,model_trim
https://www.otomoto.pl/osobowe/oferta/toyota-corolla-ID6Q8hH8.html,Corolla,Biały,5.0,5.0,2022,Hybryda,17983.0,122.0,Kombi,Automatyczna,Na przednie koła,43800.0,Używany,Tak,72.0,122.0,1.0,96400,Firma,"[""Apple CarPlay"", ""Android Auto"", ""Interfejs Bluetooth"", ""Klimatyzacja automatyczna"", ""Kierownica skórzana""]",Corolla_Comfort
https://www.otomoto.pl/osobowe/oferta/toyota-c-hr-ID6Q9iI9.html,C-HR,Niebieski,5.0,5.0,2024,Hybryda,17983.0,140.0,SUV,Automatyczna,Na przednie koła,73400.0,Używany,Tak,95.0,140.0,1.0,61100,Autoryzowany Dealer,"[""Kamera parkowania tył"", ""Klimatyzacja automatyczna: dwustrefowa"", ""Tempomat adaptacyjny ACC""]",C-HR_Style
https://www.otomoto.pl/osobowe/oferta/toyota-camry-ID6R1aA1.html,Camry,Niebieski,4.0,5.0,2023,Hybryda,24873.0,218.0,Sedan,Automatyczna,Na przednie koła,98200.0,Używany,Tak,,218.0,,105000,Autoryzowany Dealer,"[""Skórzana tapicerka"", ""Podgrzewane fotele"", ""System nawigacji satelitarnej"", ""Czujnik deszczu""]",Camry_Executive
https://www.otomoto.pl/osobowe/oferta/toyota-avensis-ID6R2bB2.html,Avensis,Czerwony,4.0,5.0,2016,Benzyna,17983.0,147.0,Sedan,Manualna,Na przednie koła,134700.0,Używany,Tak,,,,58600,Osoba prywatna,"[""Radio"", ""Klimatyzacja manualna"", ""Elektryczne szyby przednie"", ""ABS"", ""ESP""]",Avensis_Premium
https://www.otomoto.pl/osobowe/oferta/toyota-land-cruiser-ID6R3cC3.html,Land Cruiser,Srebrny,5.0,5.0,2019,Diesel,27553.0,177.0,SUV,Automatyczna,4x4 (stały),116400.0,Używany,Tak,,,,203100,Firma,"[""Kamera panoramiczna 360"", ""Hak"", ""Blokada mechanizmu różnicowego"", ""Skórzana kierownica""]",Land Cruiser_Executive
https://www.otomoto.pl/osobowe/oferta/toyota-corolla-ID6R4dD4.html,Corolla,Niebieski,5.0,5.0,2022,Hybryda,17983.0,122.0,Kombi,Automatyczna,Na przednie koła,107100.0,Używany,Tak,72.0,122.0,1.0,94700,Firma,"[""Apple CarPlay"", ""Android Auto"", ""Interfejs Bluetooth"", ""Klimatyzacja automatyczna"", ""Kierownica skórzana""]",Corolla_Comfort
https://www.otomoto.pl/osobowe/oferta/toyota-c-hr-ID6R5eE5.html,C-HR,Srebrny,5.0,5.0,2024,Hybryda,17983.0,140.0,SUV,Automatyczna,Na przednie koła,56200.0,Używany,Tak,95.0,140.0,1.0,119500,Autoryzowany Dealer,"[""Kamera parkowania tył"", ""Klimatyzacja automatyczna: dwustrefowa"", ""Tempomat adaptacyjny ACC""]",C-HR_Style
https://www.otomoto.pl/osobowe/oferta/toyota-camry-ID6R6fF6.html,Camry,Srebrny,4.0,5.0,2023,Hybryda,24873.0,218.0,Sedan,Automatyczna,Na przednie koła,141600.0,Używany,Tak,,218.0,,113000,Autoryzowany Dealer,"[""Skórzana tapicerka"", ""Podgrzewane fotele"", ""System nawigacji satelitarnej"", ""Czujnik deszczu""]",Camry_Executive
https://www.otomoto.pl/osobowe/oferta/toyota-avensis-ID6R7gG7.html,Avensis,Srebrny,4.0,5.0,2016,Benzyna,17983.0,147.0,Sedan,Manualna,Na przednie koła,105300.0,Używany,Tak,,,,46800,Osoba prywatna,"[""Radio"", ""Klimatyzacja manualna"", ""Elektryczne szyby przednie"", ""ABS"", ""ESP""]",Avensis_Premium
https://www.otomoto.pl/osobowe/oferta/toyota-land-cruiser-ID6R8hH8.html,Land Cruiser,Biały,5.0,5.0,2019,Diesel,27553.0,177.0,SUV,Automatyczna,4x4 (stały),102700.0,Używany,Tak,,,,197200,Firma,"[""Kamera panoramiczna 360"", ""Hak"", ""Blokada mechanizmu różnicowego"", ""Skórzana kierownica""]",Land Cruiser_Executive
https://www.otomoto.pl/osobowe/oferta/toyota-corolla-ID6R9iI9.html,Corolla,Czerwony,5.0,5.0,2022,Hybryda,17983.0,122.0,Kombi,Automatyczna,Na przednie koła,73800.0,Używany,Tak,72.0,122.0,1.0,73800,Firma,"[""Apple CarPlay"", ""Android Auto"", ""Interfejs Bluetooth"", ""Klimatyzacja automatyczna"", ""Kierownica skórzana""]",Corolla_Comfort
https://www.otomoto.pl/osobowe/oferta/toyota-c-hr-ID6S1aA1.html,C-HR,Czerwony,5.0,5.0,2024,Hybryda,17983.0,140.0,SUV,Automatyczna,Na przednie koła,31900.0,Używany,Tak,95.0,140.0,1.0,122800,Autoryzowany Dealer,"[""Kamera parkowania tył"", ""Klimatyzacja automatyczna: dwustrefowa"", ""Tempomat adaptacyjny ACC""]",C-HR_Style
https://www.otomoto.pl/osobowe/oferta/toyota-camry-ID6S2bB2.html,Camry,Brązowy,4.0,5.0,2023,Hybryda,24873.0,218.0,Sedan,Automatyczna,Na przednie koła,86400.0,Używany,Tak,,218.0,,119300,Autoryzowany Dealer,"[""Skórzana tapicerka"", ""Podgrzewane fotele"", ""System nawigacji satelitarnej"", ""Czujnik deszczu""]",Camry_Executive
https://www.otomoto.pl/osobowe/oferta/toyota-avensis-ID6S3cC3.html,Avensis,Biały,4.0,5.0,2016,Benzyna,17983.0,147.0,Sedan,Manualna,Na przednie koła,149800.0,Używany,Tak,,,,60400,Osoba prywatna,"[""Radio"", ""Klimatyzacja manualna"", ""Elektryczne szyby przednie"", ""ABS"", ""ESP""]",Avensis_Premium
https://www.otomoto.pl/osobowe/oferta/toyota-land-cruiser-ID6S4dD4.html,Land Cruiser,Niebieski,5.0,5.0,2019,Diesel,27553.0,177.0,SUV,Automatyczna,4x4 (stały),127100.0,Używany,Tak,,,,200800,Firma,"[""Kamera panoramiczna 360"", ""Hak"", ""Blokada mechanizmu różnicowego"", ""Skórzana kierownica""]",Land Cruiser_Executive
https://www.otomoto.pl/osobowe/oferta/toyota-corolla-ID6S5eE5.html,Corolla,Szary,5.0,5.0,2022,Hybryda,17983.0,122.0,Kombi,Automatyczna,Na przednie koła,61400.0,Używany,Tak,72.0,122.0,1.0,95100,Firma,"[""Apple CarPlay"", ""Android Auto"", ""Interfejs Bluetooth"", ""Klimatyzacja automatyczna"", ""Kierownica skórzana""]",Corolla_Comfort
https://www.otomoto.pl/osobowe/oferta/toyota-c-hr-ID6S6fF6.html,C-HR,Biały,5.0,5.0,2024,Hybryda,17983.0,140.0,SUV,Automatyczna,Na przednie koła,95200.0,Używany,Tak,95.0,140.0,1.0,118700,Autoryzowany Dealer,"[""Kamera parkowania tył"", ""Klimatyzacja automatyczna: dwustrefowa"", ""Tempomat adaptacyjny ACC""]",C-HR_Style
https://www.otomoto.pl/osobowe/oferta/toyota-camry-ID6S7gG7.html,Camry,Czarny,4.0,5.0,2023,Hybryda,24873.0,218.0,Sedan,Automatyczna,Na przednie koła,53900.0,Używany,Tak,,218.0,,123900,Autoryzowany Dealer,"[""Skórzana tapicerka"", ""Podgrzewane fotele"", ""System nawigacji satelitarnej"", ""Czujnik deszczu""]",Camry_Executive
https://www.otomoto.pl/osobowe/oferta/toyota-avensis-ID6S8hH8.html,Avensis,Czarny,4.0,5.0,2016,Benzyna,17983.0,147.0,Sedan,Manualna,Na przednie koła,182600.0,Używany,Tak,,,,59900,Osoba prywatna,"[""Radio"", ""Klimatyzacja manualna"", ""Elektryczne szyby przednie"", ""ABS"", ""ESP""]",Avensis_Premium
https://www.otomoto.pl/osobowe/oferta/toyota-land-cruiser-ID6S9iI9.html,Land Cruiser,Czarny,5.0,5.0,2019,Diesel,27553.0,177.0,SUV,Automatyczna,4x4 (stały),82400.0,Używany,Tak,,,,132500,Firma,"[""Kamera panoramiczna 360"", ""Hak"", ""Blokada mechanizmu różnicowego"", ""Skórzana kierownica""]",Land Cruiser_Executive
https://www.otomoto.pl/osobowe/oferta/toyota-corolla-ID6T1aA1.html,Corolla,Biały,5.0,5.0,2022,Hybryda,17983.0,122.0,Kombi,Automatyczna,Na przednie koła,117900.0,Używany,Tak,72.0,122.0,1.0,94300,Firma,"[""Apple CarPlay"", ""Android Auto"", ""Interfejs Bluetooth"", ""Klimatyzacja automatyczna"", ""Kierownica skórzana""]",Corolla_Comfort
https://www.otomoto.pl/osobowe/oferta/toyota-c-hr-ID6T2bB2.html,C-HR,Czarny,5.0,5.0,2024,Hybryda,17983.0,140.0,SUV,Automatyczna,Na przednie koła,77600.0,Używany,Tak,95.0,140.0,1.0,92900,Autoryzowany Dealer,"[""Kamera parkowania tył"", ""Klimatyzacja automatyczna: dwustrefowa"", ""Tempomat adaptacyjny ACC""]",C-HR_Style
https://www.otomoto.pl/osobowe/oferta/toyota-camry-ID6T3cC3.html,Camry,Szary,4.0,5.0,2023,Hybryda,24873.0,218.0,Sedan,Automatyczna,Na przednie koła,134200.0,Używany,Tak,,218.0,,130500,Autoryzowany Dealer,"[""Skórzana tapicerka"", ""Podgrzewane fotele"", ""System nawigacji satelitarnej"", ""Czujnik deszczu""]",Camry_Executive
https://www.otomoto.pl/osobowe/oferta/toyota-avensis-ID6T4dD4.html,Avensis,Szary,4.0,5.0,2016,Benzyna,17983.0,147.0,Sedan,Manualna,Na przednie koła,99100.0,Używany,Tak,,,,50900,Osoba prywatna,"[""Radio"", ""Klimatyzacja manualna"", ""Elektryczne szyby przednie"", ""ABS"", ""ESP""]",Avensis_Premium
https://www.otomoto.pl/osobowe/oferta/toyota-land-cruiser-ID6T5eE5.html,Land Cruiser,Szary,5.0,5.0,2019,Diesel,27553.0,177.0,SUV,Automatyczna,4x4 (stały),139400.0,Używany,Tak,,,,157900,Firma,"[""Kamera panoramiczna 360"", ""Hak"", ""Blokada mechanizmu różnicowego"", ""Skórzana kierownica""]",Land Cruiser_Executive
https://www.otomoto.pl/osobowe/oferta/toyota-corolla-ID6T6fF6.html,Corolla,Srebrny,5.0,5.0,2022,Hybryda,17983.0,122.0,Kombi,Automatyczna,Na przednie koła,84300.0,Używany,Tak,72.0,122.0,1.0,95300,Firma,"[""Apple CarPlay"", ""Android Auto"", ""Interfejs Bluetooth"", ""Klimatyzacja automatyczna"", ""Kierownica skórzana""]",Corolla_Comfort
https://www.otomoto.pl/osobowe/oferta/toyota-c-hr-ID6T7gG7.html,C-HR,Szary,5.0,5.0,2024,Hybryda,17983.0,140.0,SUV,Automatyczna,Na przednie koła,42500.0,Używany,Tak,95.0,140.0,1.0,122600,Autoryzowany Dealer,"[""Kamera parkowania tył"", ""Klimatyzacja automatyczna: dwustrefowa"", ""Tempomat adaptacyjny ACC""]",C-HR_Style
https://www.otomoto.pl/osobowe/oferta/toyota-camry-ID6T8hH8.html,Camry,Biały,4.0,5.0,2023,Hybryda,24873.0,218.0,Sedan,Automatyczna,Na przednie koła,96500.0,Używany,Tak,,218.0,,122800,Autoryzowany Dealer,"[""Skórzana tapicerka"", ""Podgrzewane fotele"", ""System nawigacji satelitarnej"", ""Czujnik deszczu""]",Camry_Executive
https://www.otomoto.pl/osobowe/oferta/toyota-avensis-ID6T9iI9.html,Avensis,Niebieski,4.0,5.0,2016,Benzyna,17983.0,147.0,Sedan,Manualna,Na przednie koła,128400.0,Używany,Tak,,,,49300,Osoba prywatna,"[""Radio"", ""Klimatyzacja manualna"", ""Elektryczne szyby przednie"", ""ABS"", ""ESP""]",Avensis_Premium
https://www.otomoto.pl/osobowe/oferta/toyota-camry-ID6SQXzJ.html,Camry,Szary,4.0,5.0,2023,Hybryda,24873.0,218.0,Sedan,Automatyczna,Na przednie koła,99474.0,Używany,Tak,,218.0,,144651,Autoryzowany Dealer,"[""Skórzana tapicerka"", ""Podgrzewane fotele"", ""System nawigacji satelitarnej"", ""Czujnik deszczu""]",Camry_Executive
https://www.otomoto.pl/osobowe/oferta/toyota-camry-ID6OZS7r.html,Camry,Czarny,4.0,5.0,2023,Hybryda,24873.0,218.0,Sedan,Automatyczna,Na przednie koła,79719.0,Używany,Tak,,218.0,,143345,Autoryzowany Dealer,"[""Skórzana tapicerka"", ""Podgrzewane fotele"", ""System nawigacji satelitarnej"", ""Czujnik deszczu""]",Camry_Executive
https://www.otomoto.pl/osobowe/oferta/toyota-land-cruiser-ID6kuuog.html,Land Cruiser,Szary,5.0,5.0,2019,Diesel,27553.0,177.0,SUV,Automatyczna,4x4 (stały),98568.0,Używany,Tak,,,,197776,Firma,"[""Kamera panoramiczna 360"", ""Hak"", ""Blokada mechanizmu różnicowego"", ""Skórzana kierownica""]",Land Cruiser_Executive
https://www.otomoto.pl/osobowe/oferta/toyota-c-hr-ID6TERh3.html,C-HR,Srebrny,5.0,5.0,2021,Hybryda,17983.0,122.0,SUV,Automatyczna,Na przednie koła,121613.0,Używany,Tak,72.0,122.0,1.0,113312,Osoba prywatna,"[""Kamera parkowania tył"", ""Klimatyzacja automatyczna: dwustrefowa"", ""Tempomat adaptacyjny ACC""]",C-HR_Style
https://www.otomoto.pl/osobowe/oferta/toyota-avensis-ID6NQ7as.html,Avensis,Niebieski,4.0,5.0,2016,Benzyna,17983.0,147.0,Sedan,Manualna,Na przednie koła,90219.0,Używany,Tak,,,,60908,Osoba prywatna,"[""Radio"", ""Klimatyzacja manualna"", ""Elektryczne szyby przednie"", ""ABS"", ""ESP""]",Avensis_Premium
https://www.otomoto.pl/osobowe/oferta/toyota-avensis-ID6XZPKY.html,Avensis,Szary,4.0,5.0,2016,Benzyna,17983.0,147.0,Sedan,Manualna,Na przednie koła,45761.0,Używany,Tak,,,,61170,Osoba prywatna,"[""Radio"", ""Klimatyzacja manualna"", ""Elektryczne szyby przednie"", ""ABS"", ""ESP""]",Avensis_Premium
https://www.otomoto.pl/osobowe/oferta/toyota-land-cruiser-ID6u0fn2.html,Land Cruiser,Szary,5.0,5.0,2019,Diesel,27553.0,177.0,SUV,Automatyczna,4x4 (stały),55711.0,Używany,Tak,,,,209012,Firma,"[""Kamera panoramiczna 360"", ""Hak"", ""Blokada mechanizmu różnicowego"", ""Skórzana kierownica""]",Land Cruiser_Executive
https://www.otomoto.pl/osobowe/oferta/toyota-c-hr-ID6JeXBF.html,C-HR,Niebieski,5.0,5.0,2021,Hybryda,17983.0,122.0,SUV,Automatyczna,Na przednie koła,63249.0,Używany,Tak,72.0,122.0,1.0,110447,Osoba prywatna,"[""Kamera parkowania tył"", ""Klimatyzacja automatyczna: dwustrefowa"", ""Tempomat adaptacyjny ACC""]",C-HR_Style
https://www.otomoto.pl/osobowe/oferta/toyota-camry-ID67hx7x.html,Camry,Srebrny,4.0,5.0,2023,Hybryda,24873.0,218.0,Sedan,Automatyczna,Na przednie koła,120858.0,Używany,Tak,,218.0,,145445,Autoryzowany Dealer,"[""Skórzana tapicerka"", ""Podgrzewane fotele"", ""System nawigacji satelitarnej"", ""Czujnik deszczu""]",Camry_Executive
https://www.otomoto.pl/osobowe/oferta/toyota-c-hr-ID6WpOEt.html,C-HR,Biały,5.0,5.0,2021,Hybryda,17983.0,122.0,SUV,Automatyczna,Na przednie koła,72577.0,Używany,Tak,72.0,122.0,1.0,112059,Osoba prywatna,"[""Kamera parkowania tył"", ""Klimatyzacja automatyczna: dwustrefowa"", ""Tempomat adaptacyjny ACC""]",C-HR_Style
https://www.otomoto.pl/osobowe/oferta/toyota-camry-ID60c2iV.html,Camry,Srebrny,4.0,5.0,2023,Hybryda,24873.0,218.0,Sedan,Automatyczna,Na przednie koła,83750.0,Używany,Tak,,218.0,,123763,Autoryzowany Dealer,"[""Skórzana tapicerka"", ""Podgrzewane fotele"", ""System nawigacji satelitarnej"", ""Czujnik deszczu""]",Camry_Executive
https://www.otomoto.pl/osobowe/oferta/toyota-land-cruiser-ID6732oj.html,Land Cruiser,Srebrny,5.0,5.0,2019,Diesel,27553.0,177.0,SUV,Automatyczna,4x4 (stały),130516.0,Używany,Tak,,,,193891,Firma,"[""Kamera panoramiczna 360"", ""Hak"", ""Blokada mechanizmu różnicowego"", ""Skórzana kierownica""]",Land Cruiser_Executive
https://www.otomoto.pl/osobowe/oferta/toyota-camry-ID6bt4Fr.html,Camry,Niebieski,4.0,5.0,2023,Hybryda,24873.0,218.0,Sedan,Automatyczna,Na przednie koła,98737.0,Używany,Tak,,218.0,,156735,Autoryzowany Dealer,"[""Skórzana tapicerka"", ""Podgrzewane fotele"", ""System nawigacji satelitarnej"", ""Czujnik deszczu""]",Camry_Executive
https://www.otomoto.pl/osobowe/oferta/toyota-avensis-ID6Bk6CN.html,Avensis,Niebieski,4.0,5.0,2016,Benzyna,17983.0,147.0,Sedan,Manualna,Na przednie koła,147834.0,Używany,Tak,,,,61205,Osoba prywatna,"[""Radio"", ""Klimatyzacja manualna"", ""Elektryczne szyby przednie"", ""ABS"", ""ESP""]",Avensis_Premium
https://www.otomoto.pl/osobowe/oferta/toyota-corolla-ID6F73fd.html,Corolla,Srebrny,5.0,5.0,2022,Hybryda,17983.0,122.0,Kombi,Automatyczna,Na przednie koła,115451.0,Używany,Tak,72.0,122.0,1.0,102412,Firma,"[""Apple CarPlay"", ""Android Auto"", ""Interfejs Bluetooth"", ""Klimatyzacja automatyczna"", ""Kierownica skórzana""]",Corolla_Comfort
https://www.otomoto.pl/osobowe/oferta/toyota-land-cruiser-ID6MbLiB.html,Land Cruiser,Niebieski,5.0,5.0,2019,Diesel,27553.0,177.0,SUV,Automatyczna,4x4 (stały),145004.0,Używany,Tak,,,,199917,Firma,"[""Kamera panoramiczna 360"", ""Hak"", ""Blokada mechanizmu różnicowego"", ""Skórzana kierownica""]",Land Cruiser_Executive
https://www.otomoto.pl/osobowe/oferta/toyota-c-hr-ID6zt4H5.html,C-HR,Biały,5.0,5.0,2021,Hybryda,17983.0,122.0,SUV,Automatyczna,Na przednie koła,134760.0,Używany,Tak,72.0,122.0,1.0,106770,Osoba prywatna,"[""Kamera parkowania tył"", ""Klimatyzacja automatyczna: dwustrefowa"", ""Tempomat adaptacyjny ACC""]",C-HR_Style
https://www.otomoto.pl/osobowe/oferta/toyota-c-hr-ID6VRv1V.html,C-HR,Srebrny,5.0,5.0,2021,Hybryda,17983.0,122.0,SUV,Automatyczna,Na przednie koła,68953.0,Używany,Tak,72.0,122.0,1.0,92010,Osoba prywatna,"[""Kamera parkowania tył"", ""Klimatyzacja automatyczna: dwustrefowa"", ""Tempomat adaptacyjny ACC""]",C-HR_Style
https://www.otomoto.pl/osobowe/oferta/toyota-camry-ID6FzeFr.html,Camry,Czarny,4.0,5.0,2023,Hybryda,24873.0,218.0,Sedan,Automatyczna,Na przednie koła,168464.0,Używany,Tak,,218.0,,152827,Autoryzowany Dealer,"[""Skórzana tapicerka"", ""Podgrzewane fotele"", ""System nawigacji satelitarnej"", ""Czujnik deszczu""]",Camry_Executive
https://www.otomoto.pl/osobowe/oferta/toyota-avensis-ID6aM2mt.html,Avensis,Niebieski,4.0,5.0,2016,Benzyna,17983.0,147.0,Sedan,Manualna,Na przednie koła,170542.0,Używany,Tak,,,,48532,Osoba prywatna,"[""Radio"", ""Klimatyzacja manualna"", ""Elektryczne szyby przednie"", ""ABS"", ""ESP""]",Avensis_Premium
https://www.otomoto.pl/osobowe/oferta/toyota-c-hr-ID6kxhmZ.html,C-HR,Niebieski,5.0,5.0,2021,Hybryda,17983.0,122.0,SUV,Automatyczna,Na przednie koła,55150.0,Używany,Tak,72.0,122.0,1.0,115372,Osoba prywatna,"[""Kamera parkowania tył"", ""Klimatyzacja automatyczna: dwustrefowa"", ""Tempomat adaptacyjny ACC""]",C-HR_Style
https://www.otomoto.pl/osobowe/oferta/toyota-land-cruiser-ID61bAiI.html,Land Cruiser,Szary,5.0,5.0,2019,Diesel,27553.0,177.0,SUV,Automatyczna,4x4 (stały),84606.0,Używany,Tak,,,,203912,Firma,"[""Kamera panoramiczna 360"", ""Hak"", ""Blokada mechanizmu różnicowego"", ""Skórzana kierownica""]",Land Cruiser_Executive
https://www.otomoto.pl/osobowe/oferta/toyota-avensis-ID6Hp4Er.html,Avensis,Niebieski,4.0,5.0,2016,Benzyna,17983.0,147.0,Sedan,Manualna,Na przednie koła,95721.0,Używany,Tak,,,,62375,Osoba prywatna,"[""Radio"", ""Klimatyzacja manualna"", ""Elektryczne szyby przednie"", ""ABS"", ""ESP""]",Avensis_Premium
https://www.otomoto.pl/osobowe/oferta/toyota-camry-ID6c5k4S.html,Camry,Szary,4.0,5.0,2023,Hybryda,24873.0,218.0,Sedan,Automatyczna,Na przednie koła,62987.0,Używany,Tak,,218.0,,154103,Autoryzowany Dealer,"[""Skórzana tapicerka"", ""Podgrzewane fotele"", ""System nawigacji satelitarnej"", ""Czujnik deszczu""]",Camry_Executive
https://www.otomoto.pl/osobowe/oferta/toyota-c-hr-ID6rSPcO.html,C-HR,Biały,5.0,5.0,2021,Hybryda,17983.0,122.0,SUV,Automatyczna,Na przednie koła,43481.0,Używany,Tak,72.0,122.0,1.0,109263,Osoba prywatna,"[""Kamera parkowania tył"", ""Klimatyzacja automatyczna: dwustrefowa"", ""Tempomat adaptacyjny ACC""]",C-HR_Style
https://www.otomoto.pl/osobowe/oferta/toyota-camry-ID6YrKuL.html,Camry,Szary,4.0,5.0,2023,Hybryda,24873.0,218.0,Sedan,Automatyczna,Na przednie koła,148931.0,Używany,Tak,,218.0,,149779,Autoryzowany Dealer,"[""Skórzana tapicerka"", ""Podgrzewane fotele"", ""System nawigacji satelitarnej"", ""Czujnik deszczu""]",Camry_Executive
https://www.otomoto.pl/osobowe/oferta/toyota-camry-ID6UNmbS.html,Camry,Niebieski,4.0,5.0,2023,Hybryda,24873.0,218.0,Sedan,Automatyczna,Na przednie koła,66209.0,Używany,Tak,,218.0,,150426,Autoryzowany Dealer,"[""Skórzana tapicerka"", ""Podgrzewane fotele"", ""System nawigacji satelitarnej"", ""Czujnik deszczu""]",Camry_Executive
https://www.otomoto.pl/osobowe/oferta/toyota-avensis-ID6CFd9q.html,Avensis,Czarny,4.0,5.0,2016,Benzyna,17983.0,147.0,Sedan,Manualna,Na przednie koła,93713.0,Używany,Tak,,,,59448,Osoba prywatna,"[""Radio"", ""Klimatyzacja manualna"", ""Elektryczne szyby przednie"", ""ABS"", ""ESP""]",Avensis_Premium
https://www.otomoto.pl/osobowe/oferta/toyota-corolla-ID6D1LsM.html,Corolla,Czarny,5.0,5.0,2022,Hybryda,17983.0,122.0,Kombi,Automatyczna,Na przednie koła,48322.0,Używany,Tak,72.0,122.0,1.0,96850,Firma,"[""Apple CarPlay"", ""Android Auto"", ""Interfejs Bluetooth"", ""Klimatyzacja automatyczna"", ""Kierownica skórzana""]",Corolla_Comfort
https://www.otomoto.pl/osobowe/oferta/toyota-c-hr-ID6Grr9l.html,C-HR,Szary,5.0,5.0,2021,Hybryda,17983.0,122.0,SUV,Automatyczna,Na przednie koła,45685.0,Używany,Tak,72.0,122.0,1.0,105332,Osoba prywatna,"[""Kamera parkowania tył"", ""Klimatyzacja automatyczna: dwustrefowa"", ""Tempomat adaptacyjny ACC""]",C-HR_Style
https://www.otomoto.pl/osobowe/oferta/toyota-c-hr-ID68IWvf.html,C-HR,Czarny,5.0,5.0,2021,Hybryda,17983.0,122.0,SUV,Automatyczna,Na przednie koła,113938.0,Używany,Tak,72.0,122.0,1.0,112745,Osoba prywatna,"[""Kamera parkowania tył"", ""Klimatyzacja automatyczna: dwustrefowa"", ""Tempomat adaptacyjny ACC""]",C-HR_Style
https://www.otomoto.pl/osobowe/oferta/toyota-avensis-ID6iEMqL.html,Avensis,Czarny,4.0,5.0,2016,Benzyna,17983.0,147.0,Sedan,Manualna,Na przednie koła,144701.0,Używany,Tak,,,,57005,Osoba prywatna,"[""Radio"", ""Klimatyzacja manualna"", ""Elektryczne szyby przednie"", ""ABS"", ""ESP""]",Avensis_Premium
https://www.otomoto.pl/osobowe/oferta/toyota-avensis-ID6rTbxv.html,Avensis,Srebrny,4.0,5.0,2016,Benzyna,17983.0,147.0,Sedan,Manualna,Na przednie koła,117231.0,Używany,Tak,,,,62469,Osoba prywatna,"[""Radio"", ""Klimatyzacja manualna"", ""Elektryczne szyby przednie"", ""ABS"", ""ESP""]",Avensis_Premium
https://www.otomoto.pl/osobowe/oferta/toyota-c-hr-ID67stsa.html,C-HR,Biały,5.0,5.0,2021,Hybryda,17983.0,122.0,SUV,Automatyczna,Na przednie koła,127611.0,Używany,Tak,72.0,122.0,1.0,111322,Osoba prywatna,"[""Kamera parkowania tył"", ""Klimatyzacja automatyczna: dwustrefowa"", ""Tempomat adaptacyjny ACC""]",C-HR_Style
https://www.otomoto.pl/osobowe/oferta/toyota-avensis-ID6HDvFI.html,Avensis,Niebieski,4.0,5.0,2016,Benzyna,17983.0,147.0,Sedan,Manualna,Na przednie koła,142150.0,Używany,Tak,,,,57000,Osoba prywatna,"[""Radio"", ""Klimatyzacja manualna"", ""Elektryczne szyby przednie"", ""ABS"", ""ESP""]",Avensis_Premium
https://www.otomoto.pl/osobowe/oferta/toyota-land-cruiser-ID67s34e.html,Land Cruiser,Biały,5.0,5.0,2019,Diesel,27553.0,177.0,SUV,Automatyczna,4x4 (stały),174615.0,Używany,Tak,,,,194838,Firma,"[""Kamera panoramiczna 360"", ""Hak"", ""Blokada mechanizmu różnicowego"", ""Skórzana kierownica""]",Land Cruiser_Executive
https://www.otomoto.pl/osobowe/oferta/toyota-avensis-ID6LFlaN.html,Avensis,Niebieski,4.0,5.0,2016,Benzyna,17983.0,147.0,Sedan,Manualna,Na przednie koła,149838.0,Używany,Tak,,,,61007,Osoba prywatna,"[""Radio"", ""Klimatyzacja manualna"", ""Elektryczne szyby przednie"", ""ABS"", ""ESP""]",Avensis_Premium
https://www.otomoto.pl/osobowe/oferta/toyota-land-cruiser-ID6fFPJW.html,Land Cruiser,Szary,5.0,5.0,2019,Diesel,27553.0,177.0,SUV,Automatyczna,4x4 (stały),67457.0,Używany,Tak,,,,163261,Firma,"[""Kamera panoramiczna 360"", ""Hak"", ""Blokada mechanizmu różnicowego"", ""Skórzana kierownica""]",Land Cruiser_Executive
https://www.otomoto.pl/osobowe/oferta/toyota-c-hr-ID6DTWYP.html,C-HR,Biały,5.0,5.0,2021,Hybryda,17983.0,122.0,SUV,Automatyczna,Na przednie koła,70478.0,Używany,Tak,72.0,122.0,1.0,110796,Osoba prywatna,"[""Kamera parkowania tył"", ""Klimatyzacja automatyczna: dwustrefowa"", ""Tempomat adaptacyjny ACC""]",C-HR_Style
https://www.otomoto.pl/osobowe/oferta/toyota-corolla-ID66OTtf.html,Corolla,Srebrny,5.0,5.0,2022,Hybryda,17983.0,122.0,Kombi,Automatyczna,Na przednie koła,122034.0,Używany,Tak,72.0,122.0,1.0,103363,Firma,"[""Apple CarPlay"", ""Android Auto"", ""Interfejs Bluetooth"", ""Klimatyzacja automatyczna"", ""Kierownica skórzana""]",Corolla_Comfort
https://www.otomoto.pl/osobowe/oferta/toyota-corolla-ID6hCnov.html,Corolla,Niebieski,5.0,5.0,2022,Hybryda,17983.0,122.0,Kombi,Automatyczna,Na przednie koła,26997.0,Używany,Tak,72.0,122.0,1.0,99433,Firma,"[""Apple CarPlay"", ""Android Auto"", ""Interfejs Bluetooth"", ""Klimatyzacja automatyczna"", ""Kierownica skórzana""]",Corolla_Comfort
https://www.otomoto.pl/osobowe/oferta/toyota-avensis-ID6goW2R.html,Avensis,Srebrny,4.0,5.0,2016,Benzyna,17983.0,147.0,Sedan,Manualna,Na przednie koła,158596.0,Używany,Tak,,,,62981,Osoba prywatna,"[""Radio"", ""Klimatyzacja manualna"", ""Elektryczne szyby przednie"", ""ABS"", ""ESP""]",Avensis_Premium
